FilePath	date_lab_plate	file_name	Date	Lab	Plate	background_mean	background_SD	threshold
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-20 plate_5.csv	2023-08-20_Demengeot_plate_5	2023-08-20 plate_5	2023-08-20	Demengeot	plate_5	2.3525	0.10686707364090874	2.5662341472818175
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_1.csv	2023-08-21_Demengeot_plate_1	2023-08-21 plate_1	2023-08-21	Demengeot	plate_1	1.861875	0.07746416222080654	2.016803324441613
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_2.csv	2023-08-21_Demengeot_plate_2	2023-08-21 plate_2	2023-08-21	Demengeot	plate_2	1.8391250000000001	0.07217921643876642	1.983483432877533
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_3.csv	2023-08-21_Demengeot_plate_3	2023-08-21 plate_3	2023-08-21	Demengeot	plate_3	1.67125	0.08777528125845001	1.8468005625169
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_4.csv	2023-08-21_Demengeot_plate_4	2023-08-21 plate_4	2023-08-21	Demengeot	plate_4	2.109375	0.09681490071264862	2.3030048014252973
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_5.csv	2023-08-21_Demengeot_plate_5	2023-08-21 plate_5	2023-08-21	Demengeot	plate_5	1.758375	0.08487459236173937	1.9281241847234787
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_6.csv	2023-08-21_Demengeot_plate_6	2023-08-21 plate_6	2023-08-21	Demengeot	plate_6	1.410375	0.05573902838868191	1.5218530567773638
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-21 plate_7.csv	2023-08-21_Demengeot_plate_7	2023-08-21 plate_7	2023-08-21	Demengeot	plate_7	2.901375	0.22809016857374625	3.357555337147492
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_1.csv	2023-08-31_Demengeot_plate_1	2023-08-31 plate_1	2023-08-31	Demengeot	plate_1	1.845625	0.08060651781516005	2.00683803563032
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_2.csv	2023-08-31_Demengeot_plate_2	2023-08-31 plate_2	2023-08-31	Demengeot	plate_2	1.54375	0.11565311434260149	1.775056228685203
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_3.csv	2023-08-31_Demengeot_plate_3	2023-08-31 plate_3	2023-08-31	Demengeot	plate_3	2.004	0.11281843820936362	2.229636876418727
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_4.csv	2023-08-31_Demengeot_plate_4	2023-08-31 plate_4	2023-08-31	Demengeot	plate_4	1.8725	0.0826023175046733	2.0377046350093466
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_5.csv	2023-08-31_Demengeot_plate_5	2023-08-31 plate_5	2023-08-31	Demengeot	plate_5	1.51925	0.08019217988236582	1.6796343597647316
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_6.csv	2023-08-31_Demengeot_plate_6	2023-08-31 plate_6	2023-08-31	Demengeot	plate_6	2.095625	0.08183596397672607	2.2592969279534523
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_7.csv	2023-08-31_Demengeot_plate_7	2023-08-31 plate_7	2023-08-31	Demengeot	plate_7	1.8845	0.08547179986070597	2.055443599721412
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-08-31 plate_8.csv	2023-08-31_Demengeot_plate_8	2023-08-31 plate_8	2023-08-31	Demengeot	plate_8	2.39225	0.11433253505205151	2.620915070104103
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_1.csv	2023-09-03_Demengeot_plate_1	2023-09-03 plate_1	2023-09-03	Demengeot	plate_1	2.14675	0.10194361186459899	2.3506372237291977
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_2.csv	2023-09-03_Demengeot_plate_2	2023-09-03 plate_2	2023-09-03	Demengeot	plate_2	2.592875	0.18829569261441662	2.969466385228833
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_3.csv	2023-09-03_Demengeot_plate_3	2023-09-03 plate_3	2023-09-03	Demengeot	plate_3	2.374625	0.13122819546772058	2.637081390935441
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_4.csv	2023-09-03_Demengeot_plate_4	2023-09-03 plate_4	2023-09-03	Demengeot	plate_4	1.948	0.06432728814430161	2.076654576288603
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_5.csv	2023-09-03_Demengeot_plate_5	2023-09-03 plate_5	2023-09-03	Demengeot	plate_5	1.6208749999999998	0.06741648272386469	1.7557079654477292
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_6.csv	2023-09-03_Demengeot_plate_6	2023-09-03 plate_6	2023-09-03	Demengeot	plate_6	2.1315	0.07233849005098977	2.2761769801019796
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-03 plate_7.csv	2023-09-03_Demengeot_plate_7	2023-09-03 plate_7	2023-09-03	Demengeot	plate_7	1.738375	0.071089355240932	1.880553710481864
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-07 plate_1.csv	2023-09-07_Demengeot_plate_1	2023-09-07 plate_1	2023-09-07	Demengeot	plate_1	1.936625	0.13008671558398485	2.1967984311679696
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-07 plate_2.csv	2023-09-07_Demengeot_plate_2	2023-09-07 plate_2	2023-09-07	Demengeot	plate_2	1.8935	0.06240879058960474	2.0183175811792093
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-07 plate_3.csv	2023-09-07_Demengeot_plate_3	2023-09-07 plate_3	2023-09-07	Demengeot	plate_3	2.20875	0.11216155440129337	2.4330731088025868
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-07 plate_4.csv	2023-09-07_Demengeot_plate_4	2023-09-07 plate_4	2023-09-07	Demengeot	plate_4	2.49375	0.08741322227541685	2.6685764445508338
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_1.csv	2023-09-09_Demengeot_plate_1	2023-09-09 plate_1	2023-09-09	Demengeot	plate_1	2.56625	0.08993608841838747	2.746122176836775
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_2.csv	2023-09-09_Demengeot_plate_2	2023-09-09 plate_2	2023-09-09	Demengeot	plate_2	1.808	0.10969828752407343	2.027396575048147
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_3.csv	2023-09-09_Demengeot_plate_3	2023-09-09 plate_3	2023-09-09	Demengeot	plate_3	1.899	0.07893939809390856	2.056878796187817
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_4.csv	2023-09-09_Demengeot_plate_4	2023-09-09 plate_4	2023-09-09	Demengeot	plate_4	2.575625	0.12743843051226172	2.8305018610245236
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_5.csv	2023-09-09_Demengeot_plate_5	2023-09-09 plate_5	2023-09-09	Demengeot	plate_5	2.811	0.14867894461364925	3.1083578892272983
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-09 plate_6.csv	2023-09-09_Demengeot_plate_6	2023-09-09 plate_6	2023-09-09	Demengeot	plate_6	2.49875	0.13161388333194296	2.7619777666638856
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-12 plate_1.csv	2023-09-12_Demengeot_plate_1	2023-09-12 plate_1	2023-09-12	Demengeot	plate_1	1.441	0.06309856235627376	1.5671971247125476
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-12 plate_2.csv	2023-09-12_Demengeot_plate_2	2023-09-12 plate_2	2023-09-12	Demengeot	plate_2	1.684	0.10525207836427743	1.8945041567285548
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-12 plate_3.csv	2023-09-12_Demengeot_plate_3	2023-09-12 plate_3	2023-09-12	Demengeot	plate_3	2.292	0.09522904718924492	2.4824580943784897
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-12 plate_4.csv	2023-09-12_Demengeot_plate_4	2023-09-12 plate_4	2023-09-12	Demengeot	plate_4	3.05	0.15868117180596536	3.3673623436119304
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Demengeot/2023-09-12 plate_5.csv	2023-09-12_Demengeot_plate_5	2023-09-12 plate_5	2023-09-12	Demengeot	plate_5	2.314	0.06627432168106824	2.4465486433621364
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Aug 18 2023 (P1).csv	2023-08-18_Howard_plate_1	Fri Aug 18 2023 (P1)	2023-08-18	Howard	plate_1	2.153125	0.10283889967183767	2.3588027993436755
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Aug 18 2023 (P2).csv	2023-08-18_Howard_plate_2	Fri Aug 18 2023 (P2)	2023-08-18	Howard	plate_2	2.7765	0.1495068082539578	3.0755136165079158
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Aug 18 2023 (P3).csv	2023-08-18_Howard_plate_3	Fri Aug 18 2023 (P3)	2023-08-18	Howard	plate_3	1.758375	0.128258597595416	2.014892195190832
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Aug 18 2023 (P4).csv	2023-08-18_Howard_plate_4	Fri Aug 18 2023 (P4)	2023-08-18	Howard	plate_4	2.424125	0.0907310586293359	2.605587117258672
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Aug 18 2023 (P5).csv	2023-08-18_Howard_plate_5	Fri Aug 18 2023 (P5)	2023-08-18	Howard	plate_5	2.015	0.09130482697301079	2.1976096539460217
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Oct 06 2023 (P1).csv	2023-10-06_Howard_plate_1	Fri Oct 06 2023 (P1)	2023-10-06	Howard	plate_1	2.181375	0.1318797477141311	2.4451344954282623
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Oct 06 2023 (P2).csv	2023-10-06_Howard_plate_2	Fri Oct 06 2023 (P2)	2023-10-06	Howard	plate_2	1.52325	0.0858715818616879	1.6949931637233757
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Oct 06 2023 (P3).csv	2023-10-06_Howard_plate_3	Fri Oct 06 2023 (P3)	2023-10-06	Howard	plate_3	3.285625	0.1306105853290614	3.5468461706581227
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Oct 06 2023 (P4).csv	2023-10-06_Howard_plate_4	Fri Oct 06 2023 (P4)	2023-10-06	Howard	plate_4	2.26525	0.13182537150119691	2.528900743002394
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Fri Oct 06 2023 (P5).csv	2023-10-06_Howard_plate_5	Fri Oct 06 2023 (P5)	2023-10-06	Howard	plate_5	2.4852499999999997	0.11102605871724769	2.7073021174344953
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Aug 21 2023 (P1).csv	2023-08-21_Howard_plate_1	Mon Aug 21 2023 (P1)	2023-08-21	Howard	plate_1	3.006625	0.13214487450197548	3.270914749003951
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Aug 21 2023 (P2).csv	2023-08-21_Howard_plate_2	Mon Aug 21 2023 (P2)	2023-08-21	Howard	plate_2	3.2628749999999997	0.15747329705608598	3.5778215941121716
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Aug 21 2023 (P3).csv	2023-08-21_Howard_plate_3	Mon Aug 21 2023 (P3)	2023-08-21	Howard	plate_3	2.537	0.13874539889411003	2.81449079778822
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Aug 21 2023 (P4).csv	2023-08-21_Howard_plate_4	Mon Aug 21 2023 (P4)	2023-08-21	Howard	plate_4	2.200625	0.12474767389758072	2.4501203477951616
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P1).csv	2023-12-25_Howard_plate_1	Mon Dec 25 2023 (P1)	2023-12-25	Howard	plate_1	1.881125	0.09240197508711599	2.0659289501742317
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P2).csv	2023-12-25_Howard_plate_2	Mon Dec 25 2023 (P2)	2023-12-25	Howard	plate_2	2.00625	0.0721699383400041	2.1505898766800082
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P3).csv	2023-12-25_Howard_plate_3	Mon Dec 25 2023 (P3)	2023-12-25	Howard	plate_3	1.97225	0.07951953937779785	2.1312890787555956
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P4).csv	2023-12-25_Howard_plate_4	Mon Dec 25 2023 (P4)	2023-12-25	Howard	plate_4	2.09675	0.10553773868012466	2.3078254773602493
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P5).csv	2023-12-25_Howard_plate_5	Mon Dec 25 2023 (P5)	2023-12-25	Howard	plate_5	1.55975	0.09008844860151927	1.7399268972030386
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P6).csv	2023-12-25_Howard_plate_6	Mon Dec 25 2023 (P6)	2023-12-25	Howard	plate_6	2.76625	0.1366285370735454	3.0395070741470906
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P7).csv	2023-12-25_Howard_plate_7	Mon Dec 25 2023 (P7)	2023-12-25	Howard	plate_7	2.582625	0.08413583829566493	2.75089667659133
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Dec 25 2023 (P8).csv	2023-12-25_Howard_plate_8	Mon Dec 25 2023 (P8)	2023-12-25	Howard	plate_8	2.287125	0.06912811604963225	2.4253812320992645
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P1).csv	2023-11-13_Howard_plate_1	Mon Nov 13 2023 (P1)	2023-11-13	Howard	plate_1	2.848875	0.07545563975892433	2.9997862795178487
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P2).csv	2023-11-13_Howard_plate_2	Mon Nov 13 2023 (P2)	2023-11-13	Howard	plate_2	2.45475	0.16975339256024985	2.7942567851205
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P3).csv	2023-11-13_Howard_plate_3	Mon Nov 13 2023 (P3)	2023-11-13	Howard	plate_3	2.418125	0.11677381983989397	2.651672639679788
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P4).csv	2023-11-13_Howard_plate_4	Mon Nov 13 2023 (P4)	2023-11-13	Howard	plate_4	2.454875	0.0749007676863195	2.604676535372639
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P5).csv	2023-11-13_Howard_plate_5	Mon Nov 13 2023 (P5)	2023-11-13	Howard	plate_5	1.738625	0.13270260789772428	2.004030215795449
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 13 2023 (P6).csv	2023-11-13_Howard_plate_6	Mon Nov 13 2023 (P6)	2023-11-13	Howard	plate_6	2.1145	0.09308367971116858	2.300667359422337
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P1).csv	2023-11-27_Howard_plate_1	Mon Nov 27 2023 (P1)	2023-11-27	Howard	plate_1	2.355	0.05094815291759151	2.456896305835183
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P2).csv	2023-11-27_Howard_plate_2	Mon Nov 27 2023 (P2)	2023-11-27	Howard	plate_2	2.153625	0.0972124881748371	2.348049976349674
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P3).csv	2023-11-27_Howard_plate_3	Mon Nov 27 2023 (P3)	2023-11-27	Howard	plate_3	2.6905	0.08430726116838501	2.85911452233677
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P4).csv	2023-11-27_Howard_plate_4	Mon Nov 27 2023 (P4)	2023-11-27	Howard	plate_4	2.35175	0.11860348103780818	2.5889569620756165
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P5).csv	2023-11-27_Howard_plate_5	Mon Nov 27 2023 (P5)	2023-11-27	Howard	plate_5	1.7765	0.11360331987100682	2.003706639742014
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P6).csv	2023-11-27_Howard_plate_6	Mon Nov 27 2023 (P6)	2023-11-27	Howard	plate_6	2.7636249999999998	0.16831258122909287	3.1002501624581855
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P7).csv	2023-11-27_Howard_plate_7	Mon Nov 27 2023 (P7)	2023-11-27	Howard	plate_7	3.268875	0.09904895975512024	3.4669729195102406
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Mon Nov 27 2023 (P8).csv	2023-11-27_Howard_plate_8	Mon Nov 27 2023 (P8)	2023-11-27	Howard	plate_8	2.78675	0.1443643703569943	3.0754787407139887
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P1).csv	2023-08-12_Howard_plate_1	Sat Aug 12 2023 (P1)	2023-08-12	Howard	plate_1	2.299875	0.0584402930959699	2.41675558619194
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P2).csv	2023-08-12_Howard_plate_2	Sat Aug 12 2023 (P2)	2023-08-12	Howard	plate_2	2.0917499999999998	0.08500882307149053	2.2617676461429808
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P3).csv	2023-08-12_Howard_plate_3	Sat Aug 12 2023 (P3)	2023-08-12	Howard	plate_3	2.883375	0.22263739738481875	3.3286497947696376
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P4).csv	2023-08-12_Howard_plate_4	Sat Aug 12 2023 (P4)	2023-08-12	Howard	plate_4	2.05	0.06727767619564252	2.184555352391285
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P5).csv	2023-08-12_Howard_plate_5	Sat Aug 12 2023 (P5)	2023-08-12	Howard	plate_5	1.740125	0.08798122770552493	1.9160874554110499
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P6).csv	2023-08-12_Howard_plate_6	Sat Aug 12 2023 (P6)	2023-08-12	Howard	plate_6	2.308125	0.10739039262695443	2.5229057852539087
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P7).csv	2023-08-12_Howard_plate_7	Sat Aug 12 2023 (P7)	2023-08-12	Howard	plate_7	3.098	0.09384028985462475	3.285680579709249
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Aug 12 2023 (P8).csv	2023-08-12_Howard_plate_8	Sat Aug 12 2023 (P8)	2023-08-12	Howard	plate_8	2.3555	0.14398809474595956	2.643476189491919
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 02 2023 (P1).csv	2023-12-02_Howard_plate_1	Sat Dec 02 2023 (P1)	2023-12-02	Howard	plate_1	2.84925	0.14720806460827568	3.1436661292165513
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 02 2023 (P2).csv	2023-12-02_Howard_plate_2	Sat Dec 02 2023 (P2)	2023-12-02	Howard	plate_2	2.318125	0.09105953703876543	2.500244074077531
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 02 2023 (P3).csv	2023-12-02_Howard_plate_3	Sat Dec 02 2023 (P3)	2023-12-02	Howard	plate_3	2.33525	0.1294689703585932	2.594187940717186
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 02 2023 (P4).csv	2023-12-02_Howard_plate_4	Sat Dec 02 2023 (P4)	2023-12-02	Howard	plate_4	1.815125	0.07090524361024766	1.9569354872204954
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 09 2023 (P1).csv	2023-12-09_Howard_plate_1	Sat Dec 09 2023 (P1)	2023-12-09	Howard	plate_1	2.507875	0.10135713027282729	2.7105892605456545
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 09 2023 (P2).csv	2023-12-09_Howard_plate_2	Sat Dec 09 2023 (P2)	2023-12-09	Howard	plate_2	2.3805	0.10615756483373455	2.592815129667469
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 09 2023 (P3).csv	2023-12-09_Howard_plate_3	Sat Dec 09 2023 (P3)	2023-12-09	Howard	plate_3	2.87575	0.15493293479991369	3.1856158695998276
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Dec 09 2023 (P4).csv	2023-12-09_Howard_plate_4	Sat Dec 09 2023 (P4)	2023-12-09	Howard	plate_4	2.522375	0.10608748074786475	2.734549961495729
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P1).csv	2023-10-14_Howard_plate_1	Sat Oct 14 2023 (P1)	2023-10-14	Howard	plate_1	1.811875	0.08948174195251868	1.9908384839050373
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P2).csv	2023-10-14_Howard_plate_2	Sat Oct 14 2023 (P2)	2023-10-14	Howard	plate_2	2.317	0.11794671920587095	2.552893438411742
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P3).csv	2023-10-14_Howard_plate_3	Sat Oct 14 2023 (P3)	2023-10-14	Howard	plate_3	2.59	0.14605674044210154	2.882113480884203
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P4).csv	2023-10-14_Howard_plate_4	Sat Oct 14 2023 (P4)	2023-10-14	Howard	plate_4	2.112375	0.08086308976111595	2.274101179522232
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P5).csv	2023-10-14_Howard_plate_5	Sat Oct 14 2023 (P5)	2023-10-14	Howard	plate_5	2.48975	0.12290734024343006	2.73556468048686
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P6).csv	2023-10-14_Howard_plate_6	Sat Oct 14 2023 (P6)	2023-10-14	Howard	plate_6	2.258125	0.1418172239186764	2.541759447837353
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P7).csv	2023-10-14_Howard_plate_7	Sat Oct 14 2023 (P7)	2023-10-14	Howard	plate_7	2.916375	0.19356500384699118	3.3035050076939823
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Oct 14 2023 (P8).csv	2023-10-14_Howard_plate_8	Sat Oct 14 2023 (P8)	2023-10-14	Howard	plate_8	1.850125	0.10157676548165086	2.053278530963302
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P1).csv	2023-09-09_Howard_plate_1	Sat Sep 09 2023 (P1)	2023-09-09	Howard	plate_1	2.5035	0.07375441875382316	2.6510088375076464
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P2).csv	2023-09-09_Howard_plate_2	Sat Sep 09 2023 (P2)	2023-09-09	Howard	plate_2	2.358625	0.10051430246487315	2.5596536049297463
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P3).csv	2023-09-09_Howard_plate_3	Sat Sep 09 2023 (P3)	2023-09-09	Howard	plate_3	2.083	0.07025667228100117	2.2235133445620026
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P4).csv	2023-09-09_Howard_plate_4	Sat Sep 09 2023 (P4)	2023-09-09	Howard	plate_4	2.3686249999999998	0.16689169927145656	2.702408398542913
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P5).csv	2023-09-09_Howard_plate_5	Sat Sep 09 2023 (P5)	2023-09-09	Howard	plate_5	2.386875	0.1759013014651763	2.7386776029303523
/datos/home/paulinapg/tooling_up_systems_bio/ToolingSystemsBiology/RawData/Howard/Sat Sep 09 2023 (P6).csv	2023-09-09_Howard_plate_6	Sat Sep 09 2023 (P6)	2023-09-09	Howard	plate_6	2.938875	0.11731817238360208	3.173511344767204
